STATE,COUNTY,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,PEDI_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE,cases,deaths
Utah,Millard,37,25,6,6,0,1.10806697,12,0,449,0
Utah,Morgan,,,,,,,,,817,0
Utah,Piute,,,,,,,,,75,0
Utah,Rich,,,,,,,,,23,0
Utah,Salt Lake,3366,2914,312,312,139,8.53348255,452,50,316089,4008
Utah,San Juan,36,32,3,3,0,0.40360553,4,2,14219,259
Utah,Sanpete,43,43,7,7,0,0.58510806,0,3,758,0
Utah,Sevier,29,24,4,4,0,0.23276256,5,1,762,0
Utah,Summit,38,37,4,4,0,0.23465383,1,1,32362,0
Utah,Tooele,44,36,4,4,0,0.2675038,8,2,7619,0
Utah,Uintah,39,39,4,4,0,0.22374429,0,2,762,0
Utah,Unknown,,,,,,,,,321,310
Utah,Utah,1316,1199,136,136,96,4.10133368,117,14,114359,869
Utah,Wasatch,19,19,3,3,0,0.25277579,0,0,17367,100
Utah,Washington,245,164,32,32,24,0.62777591,81,5,19787,0
Utah,Weber,593,441,101,101,17,1.48593474,152,9,19656,320
Vermont,Addison,45,25,4,4,0,0.59386301,20,1,5065,138
Vermont,Bennington,99,78,10,10,0,0.40769231,21,3,4397,76
Vermont,Caledonia,75,25,4,4,0,0.7100274,50,2,1092,0
Vermont,Chittenden,562,422,66,66,0,0.74672192,140,15,36689,2642
Vermont,Essex,,,,,,,,,175,0
Vermont,Franklin,70,53,9,9,0,0.36614111,17,3,7417,357
Vermont,Grand Isle,,,,,,,,,383,0
Vermont,Lamoille,43,25,4,4,0,0.52339727,18,2,2196,76
Vermont,Orange,52,25,2,2,0,0.5117808,27,2,644,0
Vermont,Orleans,49,25,5,5,0,0.60953426,24,2,839,0
Vermont,Rutland,188,124,13,13,0,0.71058327,64,2,3981,68
Vermont,Unknown,,,,,,,,,566,122
Vermont,Washington,130,101,14,14,0,1.62601436,29,3,2964,68
Vermont,Windham,229,185,11,11,0,1.76469908,44,2,5872,198
Vermont,Windsor,164,100,9,9,0,1.40975345,64,4,3753,172
Virgin Islands,St. Croix,,,,,,,,,1983,0
Virgin Islands,St. John,,,,,,,,,170,0
Virgin Islands,St. Thomas,,,,,,,,,2914,0
Virgin Islands,Unknown,,,,,,,,,5441,354
Virginia,Accomack,52,46,10,10,0,0.46158427,6,3,42765,594
Virginia,Albemarle,266,240,18,18,0,2.10842007,26,8,11802,366
Virginia,Alexandria,323,339,40,40,16,1.22510045,-16,11,,
Virginia,Alexandria city,,,,,,,,,100474,2288
Virginia,Alleghany,205,95,10,10,0,0.15971161,110,2,1010,64
Virginia,Amelia,,,,,,,,,1695,63
Virginia,Amherst,,,,,,,,,1538,4
Virginia,Appomattox,,,,,,,,,1715,0
Virginia,Arlington,394,305,32,32,0,0.79812258,89,11,114205,5495
Virginia,Augusta,238,209,8,8,0,0.4883922,29,5,6099,82
Virginia,Bath,25,14,2,2,0,0.37123287,11,1,,
Virginia,Bedford,,,,,,,,,3573,79
Virginia,Bedford County,50,34,6,6,0,0.41007254,16,2,,
Virginia,Bland,,,,,,,,,6,0
Virginia,Botetourt,,,,,,,,,2579,221
Virginia,Bristol,25,25,0,0,0,0.85468495,0,0,,
Virginia,Bristol city,,,,,,,,,216,0
Virginia,Brunswick,,,,,,,,,1952,39
Virginia,Buchanan,134,49,12,12,0,0.29046687,85,2,1149,0
Virginia,Buckingham,,,,,,,,,22239,117
Virginia,Buena Vista city,,,,,,,,,688,0
Virginia,Campbell,,,,,,,,,1178,40
Virginia,Caroline,,,,,,,,,3884,128
Virginia,Carroll,,,,,,,,,4980,94
Virginia,Charles City,,,,,,,,,1630,88
Virginia,Charlotte,,,,,,,,,1230,0
Virginia,Charlottesville,612,585,14,14,85,0.74831051,27,19,,
Virginia,Charlottesville city,,,,,,,,,6729,171
Virginia,Chesapeake,310,310,28,28,0,0.61443216,0,11,,
Virginia,Chesapeake city,,,,,,,,,29972,770
Virginia,Chesterfield,450,450,96,96,35,2.29387469,0,24,84074,1942
Virginia,Clarke,,,,,,,,,1498,0
Virginia,Colonial Heights city,,,,,,,,,5307,656
Virginia,Covington city,,,,,,,,,143,0
Virginia,Craig,,,,,,,,,307,0
Virginia,Culpeper,70,70,6,6,0,0.44994128,0,3,30878,348
Virginia,Cumberland,,,,,,,,,1881,0
Virginia,Danville,322,367,34,34,0,1.3557671,-45,7,,
Virginia,Danville city,,,,,,,,,3430,95
Virginia,Dickenson,25,2,1,1,0,0.11780822,23,1,7,0
Virginia,Dinwiddie,130,130,1,1,0,0.1780822,0,0,3717,0
Virginia,Emporia,80,70,7,7,0,0.11358121,10,2,,
Virginia,Emporia city,,,,,,,,,4059,252
Virginia,Essex,67,67,7,7,0,0.22020037,0,2,2139,0
Virginia,Fairfax,,,,,,,,,555345,19095
Virginia,Fairfax County,2810,2581,336,336,124,4.0338277,229,51,,
Virginia,Fairfax city,,,,,,,,,3218,249
Virginia,Falls Church city,,,,,,,,,2844,331
Virginia,Fauquier,97,97,8,8,0,0.43807372,0,3,16236,288
Virginia,Floyd,,,,,,,,,336,19
Virginia,Fluvanna,,,,,,,,,6011,366
Virginia,Franklin,,,,,,,,,2288,43
Virginia,Franklin City,90,75,8,8,0,0.14743379,15,2,,
Virginia,Franklin County,37,37,4,4,0,0.36512402,0,2,,
Virginia,Franklin city,,,,,,,,,2180,80
Virginia,Frederick,,,,,,,,,17783,171
Virginia,Fredericksburg,509,479,28,28,17,1.55960512,30,17,,
Virginia,Fredericksburg city,,,,,,,,,7632,1
Virginia,Galax,141,141,10,10,0,0.21064802,0,4,,
Virginia,Galax city,,,,,,,,,5954,132
Virginia,Giles,25,25,4,4,0,0.48734248,0,2,367,0
Virginia,Gloucester,67,67,7,7,0,0.42277652,0,3,2237,63
Virginia,Goochland,,,,,,,,,6428,331
Virginia,Grayson,,,,,,,,,1891,27
Virginia,Greene,,,,,,,,,1722,63
Virginia,Greensville,,,,,,,,,8232,417
Virginia,Halifax,192,107,12,12,0,0.35995391,85,5,1798,20
Virginia,Hampton,540,488,25,25,0,1.10567436,52,9,,
Virginia,Hampton city,,,,,,,,,12257,207
Virginia,Hanover,265,265,27,27,0,1.72650837,0,10,16519,1164
Virginia,Harrisonburg city,,,,,,,,,43637,1216
Virginia,Henrico,1258,818,103,103,58,2.5123597,440,23,101814,8111
Virginia,Henry,,,,,,,,,5777,128
Virginia,Highland,,,,,,,,,147,0
Virginia,Hopewell,147,107,17,17,0,0.36430675,40,4,,
Virginia,Hopewell city,,,,,,,,,4887,41
Virginia,Isle of Wight,,,,,,,,,8554,244
Virginia,James City,106,106,7,7,0,1.66352797,0,0,15251,1013
Virginia,King George,,,,,,,,,3818,250
Virginia,King William,,,,,,,,,1286,13
Virginia,King and Queen,,,,,,,,,733,26
Virginia,Lancaster,35,25,4,4,0,0.38235617,10,2,496,0
Virginia,Lee,,,,,,,,,688,0
Virginia,Lexington,25,25,4,4,0,0.46345204,0,2,,
Virginia,Lexington city,,,,,,,,,430,0
Virginia,Loudoun,451,429,33,33,0,1.750265373,22,8,129640,3020
Virginia,Louisa,,,,,,,,,4854,32
Virginia,Lunenburg,,,,,,,,,709,0
Virginia,Lynchburg,570,394,43,43,13,1.26379573,176,23,,
Virginia,Lynchburg city,,,,,,,,,5259,63
Virginia,Madison,,,,,,,,,1964,50
Virginia,Manassas,130,94,11,11,10,0.59358788,36,3,,
Virginia,Manassas Park city,,,,,,,,,14397,240
Virginia,Manassas city,,,,,,,,,48767,452
Virginia,Mathews,,,,,,,,,352,0
Virginia,Mecklenburg,85,70,12,12,0,0.59584892,15,2,11527,1053
Virginia,Middlesex,,,,,,,,,727,0
Virginia,Montgomery,292,202,22,22,0,0.93661323,90,9,5077,71
Virginia,Nelson,,,,,,,,,913,0
Virginia,New Kent,94,94,36,36,0,0,0,0,2290,67
Virginia,Newport News,856,658,40,40,0,1.94670871,198,17,,
Virginia,Newport News city,,,,,,,,,16352,618
Virginia,Norfolk,1379,1234,217,217,93,3.84377238,145,43,,
Virginia,Norfolk city,,,,,,,,,27978,359
Virginia,Northampton,,,,,,,,,11658,877
Virginia,Northumberland,,,,,,,,,1229,47
Virginia,Norton,129,63,11,11,0,0.33433354,66,3,,
Virginia,Norton city,,,,,,,,,128,0
Virginia,Nottoway,180,180,32,32,0,0.57984781,0,0,2031,0
Virginia,Orange,,,,,,,,,5131,42
Virginia,Page,25,25,4,4,0,0.36295891,0,2,11010,971
Virginia,Patrick,,,,,,,,,925,0
Virginia,Petersburg,572,488,29,29,0,1.64289934,84,6,,
Virginia,Petersburg city,,,,,,,,,6529,153
Virginia,Pittsylvania,,,,,,,,,2270,63
Virginia,Poquoson city,,,,,,,,,614,0
Virginia,Portsmouth,548,417,23,23,0,0.57038546,131,7,,
Virginia,Portsmouth city,,,,,,,,,17239,639
Virginia,Powhatan,,,,,,,,,1996,8
Virginia,Prince Edward,116,86,8,8,0,0.45380694,30,4,6670,149
Virginia,Prince George,,,,,,,,,6100,0
Virginia,Prince William,243,207,24,24,0,1.06069982,36,10,271934,4903
Virginia,Pulaski,147,92,8,8,0,0.16334127,55,2,1122,17
Virginia,Radford city,,,,,,,,,343,0
Virginia,Rappahannock,,,,,,,,,699,0
Virginia,Richmond,,,,,,,,,14407,215
Virginia,Richmond City,1388,1289,197,197,61,1.11691537,99,27,,
Virginia,Richmond city,,,,,,,,,67117,1385
Virginia,Roanoke,,,,,,,,,6074,205
Virginia,Roanoke City,737,621,47,47,68,0.72041869,116,33,,
Virginia,Roanoke County,270,270,0,0,0,0.37541351,0,0,,
Virginia,Roanoke city,,,,,,,,,9533,365
Virginia,Rockbridge,,,,,,,,,898,0
Virginia,Rockingham,238,238,34,34,0,0.5856452,0,12,28069,259
Virginia,Russell,78,48,5,5,0,0.31187215,30,2,441,0
Virginia,Salem,688,512,25,25,0,0.65059358,176,12,,
Virginia,Salem city,,,,,,,,,2062,96
Virginia,Scott,,,,,,,,,474,109
Virginia,Shenandoah,25,25,4,4,0,0.57753426,0,2,21240,888
Virginia,Smyth,153,139,4,4,0,1.09633783,14,2,1164,0
Virginia,Southampton,,,,,,,,,8537,104
Virginia,Spotsylvania,133,105,12,12,0,0.54961514,28,4,28428,444
Virginia,Stafford,100,90,4,4,0,0.46246576,10,3,36684,241
Virginia,Staunton,132,132,18,18,0,0.9167971,0,0,,
Virginia,Staunton city,,,,,,,,,2226,0
Virginia,Suffolk,178,155,12,12,0,0.66812193,23,7,,
Virginia,Suffolk city,,,,,,,,,17487,1498
Virginia,Surry,,,,,,,,,539,63
Virginia,Sussex,,,,,,,,,6721,89
Virginia,Tazewell,207,207,22,22,0,0.30754688,0,5,516,0
Virginia,Unknown,,,,,,,,,1570,943
Virginia,Virginia Beach,547,487,39,39,0,2.27454889,60,22,,
Virginia,Virginia Beach city,,,,,,,,,43733,1301
Virginia,Warren,68,46,8,8,0,0.36795712,22,2,8624,123
Virginia,Washington,116,115,14,14,0,0.63354379,1,5,3381,224
Virginia,Waynesboro city,,,,,,,,,2198,0
Virginia,Westmoreland,,,,,,,,,3439,26
Virginia,Williamsburg,40,40,10,10,0,0.39020547,0,2,,
Virginia,Williamsburg city,,,,,,,,,2792,233
Virginia,Winchester,455,389,48,48,0,0.71161741,66,21,,
Virginia,Winchester city,,,,,,,,,9154,80
Virginia,Wise,134,68,8,8,0,0.19057211,66,3,1675,114
Virginia,Wythe,92,92,6,6,0,0.17096487,0,2,1535,63
Virginia,York,195,189,16,16,0,1.21988564,6,5,4930,162
Washington,Adams,69,28,5,5,0,0.58344748,41,1,4654,0
Washington,Asotin,62,25,4,4,0,0.48800001,37,2,1272,120
Washington,Benton,438,416,48,48,37,2.42991746,22,23,59607,4199
Washington,Chelan,265,221,28,28,6,2.15607455,44,9,13669,538
Washington,Clallam,171,103,23,23,0,0.98270601,68,5,1727,0
Washington,Clark,814,746,99,99,22,1.34644151,68,19,34901,1855
Washington,Columbia,62,25,4,4,0,0.7408219,37,2,107,0
Washington,Cowlitz,346,166,18,18,0,0.50957257,180,3,5222,0
Washington,Douglas,,,,,,,,,9069,160
Washington,Ferry,25,25,4,4,0,0.62871236,0,0,90,0
Washington,Franklin,95,25,4,4,0,0.64963698,70,2,44443,1143
Washington,Garfield,45,25,4,4,0,0.64920551,20,0,,
Washington,Grant,173,123,24,24,0,1.782308213,50,3,18182,205
Washington,Grays Harbor,164,59,10,10,0,1.15908304,105,5,1186,0
Washington,Island,37,30,6,6,0,0.5912329,7,2,15018,782
Washington,Jefferson,42,25,6,6,0,0.48569864,17,2,2539,0
Washington,King,5631,4254,636,636,211,16.25341235,1377,135,581220,40320
Washington,Kitsap,419,334,20,20,0,0.55102509,85,14,13024,147
Washington,Kittitas,50,25,6,6,0,0.25128767,25,2,4014,0
Washington,Klickitat,57,28,4,4,0,0.63106679,29,2,2060,223
Washington,Lewis,153,152,10,10,0,1.00618517,1,6,2566,217
Washington,Lincoln,50,50,8,8,0,1.38739729,0,1,173,0
Washington,Mason,68,25,6,6,0,0.46213698,43,2,2404,58
Washington,Okanogan,112,68,12,12,0,0.64469904,44,5,3103,110
Washington,Pacific,51,35,6,6,0,0.37369863,16,3,528,42
Washington,Pend Oreille,74,20,4,4,0,0.26575342,54,2,181,0
Washington,Pierce,2873,2526,226,226,83,4.97714972,347,64,148352,4848
Washington,San Juan,10,10,2,2,0,0.062465753,0,0,1197,0
Washington,Skagit,205,205,34,34,0,1.4390646,0,9,30316,1001
Washington,Skamania,,,,,,,,,246,0
Washington,Snohomish,993,863,72,72,38,2.83160966,130,25,242552,9920
Washington,Spokane,2666,1954,158,158,128,3.67473759,712,43,40562,2158
Washington,Stevens,120,48,8,8,0,0.80786658,72,3,851,71
Washington,Thurston,500,411,72,72,0,1.25366896,89,14,10815,143
Washington,Unknown,,,,,,,,,9060,0
Washington,Wahkiakum,,,,,,,,,248,0
Washington,Walla Walla,142,120,28,28,6,0.49763113,22,5,6849,101
Washington,Whatcom,253,207,24,24,0,0.80009264,46,5,29027,2604
Washington,Whitman,61,50,10,10,0,0.63353424,11,4,1590,0
Washington,Yakima,440,371,52,52,0,1.86658788,69,15,210080,5607
West Virginia,Barbour,72,12,2,2,0,0.45684931,60,1,551,61
West Virginia,Berkeley,262,213,21,21,4,0.64306623,49,15,18140,354
West Virginia,Boone,25,25,4,4,0,0.44175342,0,2,642,0
West Virginia,Braxton,25,25,4,4,0,0.081753425,0,2,147,0
West Virginia,Brooke,238,127,21,21,0,0.42603818,111,9,287,0
West Virginia,Cabell,1071,995,85,85,61,4.85464866,76,31,4040,0
West Virginia,Calhoun,42,25,4,4,0,0.16087671,17,1,95,0
West Virginia,Clay,,,,,,,,,233,0
West Virginia,Fayette,94,50,7,7,0,0.78816437,44,3,2415,136
West Virginia,Gilmer,,,,,,,,,458,0
West Virginia,Grant,45,25,3,3,0,0.56723285,20,2,528,0
West Virginia,Greenbrier,122,92,12,12,0,0.33913043,30,2,833,0
West Virginia,Hampshire,44,14,2,2,0,0.47005871,30,2,1352,65
West Virginia,Hancock,,,,,,,,,1085,0
West Virginia,Hardy,,,,,,,,,1737,0
West Virginia,Harrison,483,423,20,20,0,0.67525983,60,17,2936,78
West Virginia,Jackson,25,25,4,4,0,0.32734248,0,2,9166,1033
West Virginia,Jefferson,25,25,5,5,0,0.43090412,0,3,9693,110
West Virginia,Kanawha,822,1106,143,143,26,3.49964524,-284,48,14663,909
West Virginia,Lewis,220,220,6,6,0,1.13644882,0,2,424,32
West Virginia,Lincoln,,,,,,,,,266,0
West Virginia,Logan,140,132,12,12,0,0.41525528,8,3,1157,72
West Virginia,Marion,,,,,,,,,3690,156
West Virginia,Marshall,70,59,9,9,0,0.33587185,11,2,1730,0
West Virginia,Mason,201,49,5,5,0,0.372435,152,2,1040,0
West Virginia,McDowell,124,49,7,7,0,0.128208,75,2,449,0
West Virginia,Mercer,419,206,33,33,0,1.82385883,213,8,934,0
West Virginia,Mineral,25,25,4,4,0,0.41073972,0,2,2238,42
West Virginia,Mingo,,,,,,,,,378,80
West Virginia,Monongalia,975,890,123,123,39,2.07306837,85,52,9329,351
West Virginia,Monroe,,,,,,,,,451,0
West Virginia,Morgan,41,25,4,4,0,0.37106851,16,2,1115,0
West Virginia,Nicholas,105,49,6,6,0,0.50484437,56,2,515,43
West Virginia,Ohio,408,245,35,35,0,1.04800331,163,8,3028,71
West Virginia,Pendleton,,,,,,,,,532,18
West Virginia,Pleasants,,,,,,,,,219,0
West Virginia,Pocahontas,25,25,4,4,0,0.16383561,0,2,781,0
West Virginia,Preston,25,25,4,4,0,0.36449316,0,2,1444,53
West Virginia,Putnam,,,,,,,,,2237,3
West Virginia,Raleigh,503,430,27,27,0,1.02994519,73,14,1067,0
West Virginia,Randolph,80,90,16,16,0,0.27223745,-10,2,4123,0
West Virginia,Ritchie,,,,,,,,,67,0
West Virginia,Roane,60,25,4,4,0,0.30093151,35,2,564,19
West Virginia,Summers,25,25,4,4,0,0.30136988,0,2,76,0
West Virginia,Taylor,25,25,4,4,0,0.30794519,0,1,584,0
West Virginia,Tucker,,,,,,,,,366,0
West Virginia,Tyler,12,25,4,4,0,0.030027397,-13,2,225,0
West Virginia,Unknown,,,,,,,,,2,1
West Virginia,Upshur,151,25,4,4,0,0.33786303,126,2,455,0
West Virginia,Wayne,80,80,1,1,0,0,0,2,6620,524
West Virginia,Webster,15,25,4,4,0,0.06169863,-10,1,,
West Virginia,Wetzel,58,48,5,5,0,0.11375571,10,2,475,0
West Virginia,Wirt,,,,,,,,,255,0
West Virginia,Wood,342,291,18,18,0,1.50101,51,12,3370,131
West Virginia,Wyoming,,,,,,,,,180,0
Wisconsin,Adams,25,25,4,4,0,0.063780822,0,0,362,78
Wisconsin,Ashland,35,25,4,4,0,0.43561643,10,2,174,0
Wisconsin,Barron,90,90,14,14,0,1.12782192,0,4,1017,0
Wisconsin,Bayfield,,,,,,,,,267,66
Wisconsin,Brown,1270,796,90,90,42,3.7524558,474,18,123597,1565
Wisconsin,Buffalo,,,,,,,,,393,97
Wisconsin,Burnett,25,25,4,4,0,0.069150686,0,0,53,40
Wisconsin,Calumet,25,25,4,4,0,0.12854795,0,1,3569,57
Wisconsin,Chippewa,218,127,10,10,0,0.85818425,91,4,3139,0
Wisconsin,Clark,49,49,8,8,0,0.22660274,0,1,2215,243
Wisconsin,Columbia,98,68,10,10,0,0.60958776,30,3,3070,78
Wisconsin,Crawford,25,24,4,4,0,0.36598173,1,1,1249,0
Wisconsin,Dane,2260,1919,104,104,127,4.54065645,341,42,48680,1875
Wisconsin,Dodge,245,230,14,14,0,0.564450662,15,5,12595,138
Wisconsin,Door,25,25,4,4,0,0.42410958,0,2,1963,177
Wisconsin,Douglas,25,25,4,4,0,0.30005479,0,2,1128,0
Wisconsin,Dunn,25,25,5,5,0,0.3909041,0,2,1430,0
Wisconsin,Eau Claire,705,418,58,58,0,2.07487874,287,24,5805,1
Wisconsin,Florence,,,,,,,,,157,0
Wisconsin,Fond du Lac,189,158,15,15,0,1.28983918,31,4,11536,328
Wisconsin,Forest,,,,,,,,,1004,53
Wisconsin,Grant,75,75,12,12,0,0.548273981,0,4,5013,606
Wisconsin,Green,95,58,6,6,0,0.40859708,37,2,3169,9
Wisconsin,Green Lake,25,25,5,5,0,0.39035615,0,2,850,0
Wisconsin,Iowa,25,25,4,4,0,0.32230136,0,2,890,0
Wisconsin,Iron,,,,,,,,,161,88
Wisconsin,Jackson,25,25,4,4,0,0.22038355,0,2,1165,71
Wisconsin,Jefferson,49,49,4,4,0,0.25060105,0,2,6060,135
Wisconsin,Juneau,40,40,7,7,0,0.17541096,0,2,1447,72
Wisconsin,Kenosha,389,274,27,27,0,1.16133035,115,6,60856,1484
Wisconsin,Kewaunee,,,,,,,,,1887,70
Wisconsin,La Crosse,656,408,52,52,18,1.05987007,248,13,4746,0
Wisconsin,Lafayette,25,25,4,4,0,0.13117808,0,0,1409,0
Wisconsin,Langlade,25,25,4,4,0,0.44558904,0,2,136,0
Wisconsin,Lincoln,43,40,7,7,0,0.23123288,3,2,249,0
Wisconsin,Manitowoc,236,127,16,16,0,0.61183792,109,4,1894,58
Wisconsin,Marathon,440,338,52,52,14,2.07402498,102,26,3109,73
Wisconsin,Marinette,55,55,10,10,0,0.32119218,0,4,1667,126
Wisconsin,Marquette,,,,,,,,,336,66
Wisconsin,Menominee,,,,,,,,,170,0
Wisconsin,Milwaukee,4207,3348,483,483,112,7.82386402,859,68,420004,18306
Wisconsin,Monroe,50,50,8,8,0,0.69775343,0,5,1400,56
Wisconsin,Oconto,35,32,6,6,0,0.37215441,3,1,1951,0
Wisconsin,Oneida,172,102,30,30,0,0.85067862,70,4,692,0
Wisconsin,Outagamie,517,466,69,69,15,1.31874495,51,13,12208,361
Wisconsin,Ozaukee,314,246,46,46,10,1.0958404,68,5,10559,919
Wisconsin,Pepin,25,25,4,4,0,0.1429041,0,0,40,0
Wisconsin,Pierce,,,,,,,,,2169,0
Wisconsin,Polk,73,70,10,10,0,0.9628493,3,6,1098,34
Wisconsin,Portage,94,84,12,12,0,0.35877365,10,2,1607,0
Wisconsin,Price,25,24,4,4,0,0.15148401,1,1,106,0
Wisconsin,Racine,476,343,39,39,18,1.68274817,133,10,78566,1932
Wisconsin,Richland,25,25,4,4,0,0.42093152,0,1,937,195
Wisconsin,Rock,562,367,36,36,0,1.72798398,195,9,33646,984
Wisconsin,Rusk,25,25,4,4,0,0.13731645,0,2,390,0
Wisconsin,Sauk,161,104,16,16,0,0.83971236,57,6,5119,243
Wisconsin,Sawyer,25,25,4,4,0,0.30816439,0,1,392,0
Wisconsin,Shawano,25,25,6,6,0,0.48131508,0,2,2393,0
Wisconsin,Sheboygan,370,189,13,13,6,0.68265703,181,4,6383,214
Wisconsin,St. Croix,100,100,16,16,0,1.00800001,0,8,4160,4
Wisconsin,Taylor,25,25,4,4,0,0.23528767,0,2,98,0
Wisconsin,Trempealeau,43,43,9,9,0,0.87406394,0,4,1598,0
Wisconsin,Unknown,,,,,,,,,32571,80
Wisconsin,Vernon,50,50,8,8,0,0.51583562,0,2,828,0
Wisconsin,Vilas,25,14,2,2,0,0.29667318,11,1,462,0
Wisconsin,Walworth,134,79,16,16,0,0.84236839,55,4,20913,835
Wisconsin,Washburn,50,45,7,7,0,0.46144396,5,1,124,0
Wisconsin,Washington,141,105,12,12,0,0.91365948,36,7,13636,467
Wisconsin,Waukesha,1070,710,64,64,34,4.65550346,360,16,41713,1768
Wisconsin,Waupaca,25,25,4,4,0,0.34147945,0,2,2167,123
Wisconsin,Waushara,25,25,4,4,0,0.2039452,0,2,531,0
Wisconsin,Winnebago,795,687,60,60,0,2.30121842,108,14,15202,261
Wisconsin,Wood,619,262,16,16,26,2.00312822,357,9,665,31
Wyoming,Albany,99,66,4,4,0,0.19045247,33,3,1136,0
Wyoming,Big Horn,25,22,4,4,0,0.80452055,3,1,349,0
Wyoming,Campbell,90,66,14,14,0,0.25832295,24,2,2205,0
Wyoming,Carbon,25,25,6,6,0,0.18684931,0,2,898,36
Wyoming,Converse,25,25,5,5,0,0.28701371,0,2,1618,0
Wyoming,Crook,16,16,3,3,0,0.18972602,0,1,373,0
Wyoming,Fremont,146,133,12,12,0,0.12882893,13,2,15090,382
Wyoming,Goshen,25,25,4,4,0,0.19276713,0,2,367,0
Wyoming,Hot Springs,25,25,4,4,0,0.17391782,0,2,592,0
Wyoming,Johnson,25,22,4,4,0,0.27534246,3,1,1294,71
Wyoming,Laramie,236,200,16,16,0,0.5133602,36,6,12450,105
Wyoming,Lincoln,38,35,8,8,0,0.42498322,3,4,936,0
Wyoming,Natrona,391,353,23,23,0,1.98848638,38,12,4957,26
Wyoming,Niobrara,24,24,4,4,0,0.83299088,0,0,148,0
Wyoming,Park,50,50,8,8,0,0.70345207,0,4,196,0
Wyoming,Platte,25,25,4,4,0,0.16778082,0,2,34,0
Wyoming,Sheridan,296,279,12,12,0,0.36752138,17,3,1412,0
Wyoming,Sublette,,,,,,,,,242,0
Wyoming,Sweetwater,115,74,13,13,0,0.21681625,41,2,1899,0
Wyoming,Teton,48,48,6,6,0,0.35913241,0,2,7655,61
Wyoming,Uinta,225,105,6,6,0,0.82680734,120,2,1869,0
Wyoming,Unknown,,,,,,,,,37,0
Wyoming,Washakie,18,18,3,3,0,0.28797564,0,2,1497,96
Wyoming,Weston,12,12,2,2,0,0.44269407,0,0,27,0
